2026-01-16 14:54:31,591 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,591 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,799 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,800 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,800 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,801 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,818 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,818 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,862 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,862 - __main__ - INFO - Starting scrape...
2026-01-16 14:54:31,862 - __main__ - INFO - Scraper will check for duplicates against 140 existing PMIDs
2026-01-16 14:54:31,862 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,863 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,881 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,882 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,882 - __main__ - INFO - Running query 1/5: ("knee osteoarthritis"[Title/Abstract] OR "knee OA"[Title/Abstract] OR "Osteoart...
2026-01-16 14:54:32,882 - scripts.pubmed_scraper - INFO - Found 5000 articles matching query
2026-01-16 14:54:39,200 - scripts.pubmed_scraper - INFO - Article 34240244 already exists with full details, skipping
2026-01-16 14:54:39,202 - scripts.pubmed_scraper - INFO - Article 34230983 already exists with full details, skipping
2026-01-16 14:54:39,203 - scripts.pubmed_scraper - INFO - Article 34175990 already exists with full details, skipping
2026-01-16 14:54:39,205 - scripts.pubmed_scraper - INFO - Article 34120210 already exists with full details, skipping
2026-01-16 14:54:39,206 - scripts.pubmed_scraper - INFO - Article 34117505 already exists with full details, skipping
2026-01-16 14:54:39,207 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:39,208 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:39,228 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:39,228 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:39,230 - scripts.pubmed_scraper - INFO - Article 34036403 already exists with full details, skipping
2026-01-16 14:54:39,233 - scripts.pubmed_scraper - INFO - Article 34014339 already exists with full details, skipping
2026-01-16 14:54:39,234 - scripts.pubmed_scraper - INFO - Article 33961067 already exists with full details, skipping
2026-01-16 14:54:39,236 - scripts.pubmed_scraper - INFO - Article 33948674 already exists with full details, skipping
2026-01-16 14:54:39,237 - scripts.pubmed_scraper - INFO - Article 33666686 already exists with full details, skipping
2026-01-16 14:54:39,238 - scripts.pubmed_scraper - INFO - Article 33646370 already exists with full details, skipping
2026-01-16 14:54:39,239 - scripts.pubmed_scraper - INFO - Article 33545726 already exists with full details, skipping
2026-01-16 14:54:39,241 - scripts.pubmed_scraper - INFO - Article 33545722 already exists with full details, skipping
2026-01-16 14:54:39,242 - scripts.pubmed_scraper - INFO - Article 33511585 already exists with full details, skipping
2026-01-16 14:54:39,244 - scripts.pubmed_scraper - INFO - Article 33460528 already exists with full details, skipping
2026-01-16 14:54:39,246 - scripts.pubmed_scraper - INFO - Article 35905249 already exists with full details, skipping
2026-01-16 14:54:39,248 - scripts.pubmed_scraper - INFO - Article 35883141 already exists with full details, skipping
2026-01-16 14:54:39,251 - scripts.pubmed_scraper - INFO - Article 35958545 already exists with full details, skipping
2026-01-16 14:54:39,253 - scripts.pubmed_scraper - INFO - Article 35879399 already exists with full details, skipping
2026-01-16 14:54:39,254 - scripts.pubmed_scraper - INFO - Article 35870913 already exists with full details, skipping
2026-01-16 14:54:39,256 - scripts.pubmed_scraper - INFO - Article 35869453 already exists with full details, skipping
2026-01-16 14:54:39,257 - scripts.pubmed_scraper - INFO - Article 35864452 already exists with full details, skipping
2026-01-16 14:54:39,260 - scripts.pubmed_scraper - INFO - Article 35858944 already exists with full details, skipping
2026-01-16 14:54:39,261 - scripts.pubmed_scraper - INFO - Article 35842752 already exists with full details, skipping
2026-01-16 14:54:39,263 - scripts.pubmed_scraper - INFO - Article 35842714 already exists with full details, skipping
2026-01-16 14:54:39,264 - scripts.pubmed_scraper - INFO - Article 35872952 already exists with full details, skipping
2026-01-16 14:54:39,265 - scripts.pubmed_scraper - INFO - Article 35913146 already exists with full details, skipping
2026-01-16 14:54:39,268 - scripts.pubmed_scraper - INFO - Article 35798867 already exists with full details, skipping
2026-01-16 14:54:39,269 - scripts.pubmed_scraper - INFO - Article 35819794 already exists with full details, skipping
2026-01-16 14:54:39,271 - scripts.pubmed_scraper - INFO - Article 35973823 already exists with full details, skipping
2026-01-16 14:54:39,272 - scripts.pubmed_scraper - INFO - Article 35816307 already exists with full details, skipping
2026-01-16 14:54:39,273 - scripts.pubmed_scraper - INFO - Article 35813432 already exists with full details, skipping
2026-01-16 14:54:39,274 - scripts.pubmed_scraper - INFO - Article 35809982 already exists with full details, skipping
2026-01-16 14:54:39,276 - scripts.pubmed_scraper - INFO - Article 35775764 already exists with full details, skipping
2026-01-16 14:54:39,277 - scripts.pubmed_scraper - INFO - Article 35775183 already exists with full details, skipping
2026-01-16 14:54:39,280 - scripts.pubmed_scraper - INFO - Article 35459599 already exists with full details, skipping
2026-01-16 14:54:39,282 - scripts.pubmed_scraper - INFO - Article 35413476 already exists with full details, skipping
2026-01-16 14:54:39,283 - scripts.pubmed_scraper - INFO - Article 35412005 already exists with full details, skipping
2026-01-16 14:54:39,284 - scripts.pubmed_scraper - INFO - Article 35394381 already exists with full details, skipping
2026-01-16 14:54:39,285 - scripts.pubmed_scraper - INFO - Article 35245145 already exists with full details, skipping
2026-01-16 14:54:39,286 - scripts.pubmed_scraper - INFO - Article 35240285 already exists with full details, skipping
2026-01-16 14:54:39,287 - scripts.pubmed_scraper - INFO - Article 35227809 already exists with full details, skipping
2026-01-16 14:54:39,288 - scripts.pubmed_scraper - INFO - Article 35211834 already exists with full details, skipping
2026-01-16 14:54:39,289 - scripts.pubmed_scraper - INFO - Article 35202758 already exists with full details, skipping
2026-01-16 14:54:39,291 - scripts.pubmed_scraper - INFO - Article 35124210 already exists with full details, skipping
2026-01-16 14:54:39,292 - scripts.pubmed_scraper - INFO - Article 34910211 already exists with full details, skipping
2026-01-16 14:54:39,293 - scripts.pubmed_scraper - INFO - Article 34402929 already exists with full details, skipping
2026-01-16 14:54:39,295 - scripts.pubmed_scraper - INFO - Article 34223972 already exists with full details, skipping
2026-01-16 14:54:39,296 - scripts.pubmed_scraper - INFO - Article 34216259 already exists with full details, skipping
2026-01-16 14:54:39,297 - scripts.pubmed_scraper - INFO - Article 34142251 already exists with full details, skipping
2026-01-16 14:54:39,298 - scripts.pubmed_scraper - INFO - Article 33450777 already exists with full details, skipping
2026-01-16 14:54:39,300 - scripts.pubmed_scraper - INFO - Article 33401312 already exists with full details, skipping
2026-01-16 14:54:39,300 - scripts.pubmed_scraper - INFO - Article 33389735 already exists with full details, skipping
2026-01-16 14:54:39,303 - scripts.pubmed_scraper - INFO - Article 33368061 already exists with full details, skipping
2026-01-16 14:54:39,304 - scripts.pubmed_scraper - INFO - Article 33345469 already exists with full details, skipping
2026-01-16 14:54:39,305 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:39,305 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:39,322 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:39,322 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:39,325 - scripts.pubmed_scraper - INFO - Article 33241546 already exists with full details, skipping
2026-01-16 14:54:39,327 - scripts.pubmed_scraper - INFO - Article 33111269 already exists with full details, skipping
2026-01-16 14:54:39,328 - scripts.pubmed_scraper - INFO - Article 35772819 already exists with full details, skipping
2026-01-16 14:54:39,329 - scripts.pubmed_scraper - INFO - Article 35888587 already exists with full details, skipping
2026-01-16 14:54:39,331 - scripts.pubmed_scraper - INFO - Article 35761320 already exists with full details, skipping
2026-01-16 14:54:39,333 - scripts.pubmed_scraper - INFO - Article 35752859 already exists with full details, skipping
2026-01-16 14:54:39,335 - scripts.pubmed_scraper - INFO - Article 35733205 already exists with full details, skipping
2026-01-16 14:54:39,336 - scripts.pubmed_scraper - INFO - Article 35733172 already exists with full details, skipping
2026-01-16 14:54:39,339 - scripts.pubmed_scraper - INFO - Article 35729263 already exists with full details, skipping
2026-01-16 14:54:39,342 - scripts.pubmed_scraper - INFO - Article 36149243 already exists with full details, skipping
2026-01-16 14:54:39,345 - scripts.pubmed_scraper - INFO - Article 35705952 already exists with full details, skipping
2026-01-16 14:54:39,347 - scripts.pubmed_scraper - INFO - Article 35701787 already exists with full details, skipping
2026-01-16 14:54:39,350 - scripts.pubmed_scraper - INFO - Article 35701774 already exists with full details, skipping
2026-01-16 14:54:39,351 - scripts.pubmed_scraper - INFO - Article 35726226 already exists with full details, skipping
2026-01-16 14:54:39,352 - scripts.pubmed_scraper - INFO - Article 35689278 already exists with full details, skipping
2026-01-16 14:54:39,353 - scripts.pubmed_scraper - INFO - Article 35688590 already exists with full details, skipping
2026-01-16 14:54:39,355 - scripts.pubmed_scraper - INFO - Article 35672761 already exists with full details, skipping
2026-01-16 14:54:39,357 - scripts.pubmed_scraper - INFO - Article 35672693 already exists with full details, skipping
2026-01-16 14:54:39,360 - scripts.pubmed_scraper - INFO - Article 35659012 already exists with full details, skipping
2026-01-16 14:54:39,361 - scripts.pubmed_scraper - INFO - Article 35657803 already exists with full details, skipping
2026-01-16 14:54:39,363 - scripts.pubmed_scraper - INFO - Article 36001839 already exists with full details, skipping
2026-01-16 14:54:39,366 - scripts.pubmed_scraper - INFO - Article 36001838 already exists with full details, skipping
2026-01-16 14:54:39,368 - scripts.pubmed_scraper - INFO - Article 35679192 already exists with full details, skipping
2026-01-16 14:54:39,369 - scripts.pubmed_scraper - INFO - Article 35660187 already exists with full details, skipping
2026-01-16 14:54:39,370 - scripts.pubmed_scraper - INFO - Article 35648064 already exists with full details, skipping
2026-01-16 14:54:39,371 - scripts.pubmed_scraper - INFO - Article 35605336 already exists with full details, skipping
2026-01-16 14:54:39,371 - scripts.pubmed_scraper - INFO - Article 35588765 already exists with full details, skipping
2026-01-16 14:54:39,372 - scripts.pubmed_scraper - INFO - Article 35588587 already exists with full details, skipping
2026-01-16 14:54:39,373 - scripts.pubmed_scraper - INFO - Article 35569919 already exists with full details, skipping
2026-01-16 14:54:39,374 - scripts.pubmed_scraper - INFO - Article 35561561 already exists with full details, skipping
2026-01-16 14:54:39,375 - scripts.pubmed_scraper - INFO - Article 35411799 already exists with full details, skipping
2026-01-16 14:54:39,376 - scripts.pubmed_scraper - INFO - Article 35405624 already exists with full details, skipping
2026-01-16 14:54:39,378 - scripts.pubmed_scraper - INFO - Article 35381571 already exists with full details, skipping
2026-01-16 14:54:39,379 - scripts.pubmed_scraper - INFO - Article 35348835 already exists with full details, skipping
2026-01-16 14:54:39,380 - scripts.pubmed_scraper - INFO - Article 35348833 already exists with full details, skipping
2026-01-16 14:54:39,380 - scripts.pubmed_scraper - INFO - Article 35300880 already exists with full details, skipping
2026-01-16 14:54:39,381 - scripts.pubmed_scraper - INFO - Article 35294610 already exists with full details, skipping
2026-01-16 14:54:39,382 - scripts.pubmed_scraper - INFO - Article 35287029 already exists with full details, skipping
2026-01-16 14:54:39,383 - scripts.pubmed_scraper - INFO - Article 35248754 already exists with full details, skipping
2026-01-16 14:54:39,384 - scripts.pubmed_scraper - INFO - Article 35240283 already exists with full details, skipping
2026-01-16 14:54:39,384 - scripts.pubmed_scraper - INFO - Article 35231562 already exists with full details, skipping
2026-01-16 14:54:39,385 - scripts.pubmed_scraper - INFO - Article 35227816 already exists with full details, skipping
2026-01-16 14:54:39,386 - scripts.pubmed_scraper - INFO - Article 35227810 already exists with full details, skipping
2026-01-16 14:54:39,388 - scripts.pubmed_scraper - INFO - Article 35224668 already exists with full details, skipping
2026-01-16 14:54:39,389 - scripts.pubmed_scraper - INFO - Article 35217182 already exists with full details, skipping
2026-01-16 14:54:39,390 - scripts.pubmed_scraper - INFO - Article 35216852 already exists with full details, skipping
2026-01-16 14:54:39,391 - scripts.pubmed_scraper - INFO - Article 35210154 already exists with full details, skipping
2026-01-16 14:54:39,393 - scripts.pubmed_scraper - INFO - Article 35210148 already exists with full details, skipping
2026-01-16 14:54:39,394 - scripts.pubmed_scraper - INFO - Article 35210147 already exists with full details, skipping
2026-01-16 14:54:39,394 - scripts.pubmed_scraper - INFO - Article 35202756 already exists with full details, skipping
2026-01-16 14:54:39,395 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:39,395 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:39,412 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:39,412 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:39,414 - scripts.pubmed_scraper - INFO - Article 35172186 already exists with full details, skipping
2026-01-16 14:54:39,415 - scripts.pubmed_scraper - INFO - Article 35152329 already exists with full details, skipping
2026-01-16 14:54:39,417 - scripts.pubmed_scraper - INFO - Article 35028919 already exists with full details, skipping
2026-01-16 14:54:39,418 - scripts.pubmed_scraper - INFO - Article 34774688 already exists with full details, skipping
2026-01-16 14:54:39,419 - scripts.pubmed_scraper - INFO - Article 34727207 already exists with full details, skipping
2026-01-16 14:54:39,420 - scripts.pubmed_scraper - INFO - Article 34694056 already exists with full details, skipping
2026-01-16 14:54:39,421 - scripts.pubmed_scraper - INFO - Article 34322843 already exists with full details, skipping
2026-01-16 14:54:39,423 - scripts.pubmed_scraper - INFO - Article 34269892 already exists with full details, skipping
2026-01-16 14:54:39,425 - scripts.pubmed_scraper - INFO - Article 33956227 already exists with full details, skipping
2026-01-16 14:54:39,426 - scripts.pubmed_scraper - INFO - Article 33721261 already exists with full details, skipping
2026-01-16 14:54:39,427 - scripts.pubmed_scraper - INFO - Article 33284645 already exists with full details, skipping
2026-01-16 14:54:39,430 - scripts.pubmed_scraper - INFO - Article 33126284 already exists with full details, skipping
2026-01-16 14:54:39,432 - scripts.pubmed_scraper - INFO - Article 33111276 already exists with full details, skipping
2026-01-16 14:54:39,433 - scripts.pubmed_scraper - INFO - Article 33111275 already exists with full details, skipping
2026-01-16 14:54:39,434 - scripts.pubmed_scraper - INFO - Article 33111267 already exists with full details, skipping
2026-01-16 14:54:39,438 - scripts.pubmed_scraper - INFO - Article 35643440 already exists with full details, skipping
2026-01-16 14:54:39,441 - scripts.pubmed_scraper - INFO - Article 35619077 already exists with full details, skipping
2026-01-16 14:54:39,445 - scripts.pubmed_scraper - INFO - Article 35686134 already exists with full details, skipping
2026-01-16 14:54:39,446 - scripts.pubmed_scraper - INFO - Article 35611477 already exists with full details, skipping
2026-01-16 14:54:39,447 - scripts.pubmed_scraper - INFO - Article 35609053 already exists with full details, skipping
2026-01-16 14:54:39,448 - scripts.pubmed_scraper - INFO - Article 35415836 already exists with full details, skipping
2026-01-16 14:54:39,449 - scripts.pubmed_scraper - INFO - Article 35325451 already exists with full details, skipping
2026-01-16 14:54:39,450 - scripts.pubmed_scraper - INFO - Article 35090179 already exists with full details, skipping
2026-01-16 14:54:39,451 - scripts.pubmed_scraper - INFO - Article 35015896 already exists with full details, skipping
2026-01-16 14:54:39,453 - scripts.pubmed_scraper - INFO - Article 35585147 already exists with full details, skipping
2026-01-16 14:54:39,456 - scripts.pubmed_scraper - INFO - Article 35320136 already exists with full details, skipping
2026-01-16 14:54:39,458 - scripts.pubmed_scraper - INFO - Article 35632107 already exists with full details, skipping
2026-01-16 14:54:39,461 - scripts.pubmed_scraper - INFO - Article 35580323 already exists with full details, skipping
2026-01-16 14:54:39,465 - scripts.pubmed_scraper - INFO - Article 35546406 already exists with full details, skipping
2026-01-16 14:54:39,468 - scripts.pubmed_scraper - INFO - Article 35586810 already exists with full details, skipping
2026-01-16 14:54:39,471 - scripts.pubmed_scraper - INFO - Article 35526040 already exists with full details, skipping
2026-01-16 14:54:39,474 - scripts.pubmed_scraper - INFO - Article 35526039 already exists with full details, skipping
2026-01-16 14:54:39,476 - scripts.pubmed_scraper - INFO - Article 35509075 already exists with full details, skipping
2026-01-16 14:54:39,478 - scripts.pubmed_scraper - INFO - Article 35298445 already exists with full details, skipping
2026-01-16 14:54:39,480 - scripts.pubmed_scraper - INFO - Article 35506320 already exists with full details, skipping
2026-01-16 14:54:39,482 - scripts.pubmed_scraper - INFO - Article 35749640 already exists with full details, skipping
2026-01-16 14:54:39,484 - scripts.pubmed_scraper - INFO - Article 35501786 already exists with full details, skipping
2026-01-16 14:54:39,486 - scripts.pubmed_scraper - INFO - Article 38319226 already exists with full details, skipping
2026-01-16 14:54:39,487 - scripts.pubmed_scraper - INFO - Article 35943009 already exists with full details, skipping
2026-01-16 14:54:39,488 - scripts.pubmed_scraper - INFO - Article 35924635 already exists with full details, skipping
2026-01-16 14:54:39,489 - scripts.pubmed_scraper - INFO - Article 35817754 already exists with full details, skipping
2026-01-16 14:54:39,491 - scripts.pubmed_scraper - INFO - Article 35703509 already exists with full details, skipping
2026-01-16 14:54:39,492 - scripts.pubmed_scraper - INFO - Article 35615788 already exists with full details, skipping
2026-01-16 14:54:39,494 - scripts.pubmed_scraper - INFO - Article 35491577 already exists with full details, skipping
2026-01-16 14:54:39,495 - scripts.pubmed_scraper - INFO - Article 35468370 already exists with full details, skipping
2026-01-16 14:54:39,496 - scripts.pubmed_scraper - INFO - Article 35434965 already exists with full details, skipping
2026-01-16 14:54:39,498 - scripts.pubmed_scraper - INFO - Article 35429691 already exists with full details, skipping
2026-01-16 14:54:39,499 - scripts.pubmed_scraper - INFO - Article 35383651 already exists with full details, skipping
2026-01-16 14:54:39,500 - scripts.pubmed_scraper - INFO - Article 35339965 already exists with full details, skipping
2026-01-16 14:54:39,502 - scripts.pubmed_scraper - INFO - Article 35313190 already exists with full details, skipping
2026-01-16 14:54:39,502 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:39,502 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:39,518 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:39,518 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:39,520 - scripts.pubmed_scraper - INFO - Article 35244758 already exists with full details, skipping
2026-01-16 14:54:39,521 - scripts.pubmed_scraper - INFO - Article 35183757 already exists with full details, skipping
2026-01-16 14:54:39,522 - scripts.pubmed_scraper - INFO - Article 35134515 already exists with full details, skipping
2026-01-16 14:54:39,525 - scripts.pubmed_scraper - INFO - Article 35124198 already exists with full details, skipping
2026-01-16 14:54:39,527 - scripts.pubmed_scraper - INFO - Article 35123036 already exists with full details, skipping
2026-01-16 14:54:39,528 - scripts.pubmed_scraper - INFO - Article 35121088 already exists with full details, skipping
2026-01-16 14:54:39,530 - scripts.pubmed_scraper - INFO - Article 35114322 already exists with full details, skipping
2026-01-16 14:54:39,530 - scripts.pubmed_scraper - INFO - Article 35093550 already exists with full details, skipping
2026-01-16 14:54:39,531 - scripts.pubmed_scraper - INFO - Article 35074447 already exists with full details, skipping
2026-01-16 14:54:39,532 - scripts.pubmed_scraper - INFO - Article 35065214 already exists with full details, skipping
2026-01-16 14:54:39,533 - scripts.pubmed_scraper - INFO - Article 34191337 already exists with full details, skipping
2026-01-16 14:54:39,534 - scripts.pubmed_scraper - INFO - Article 34085837 already exists with full details, skipping
2026-01-16 14:54:39,535 - scripts.pubmed_scraper - INFO - Article 33896681 already exists with full details, skipping
2026-01-16 14:54:39,536 - scripts.pubmed_scraper - INFO - Article 33867199 already exists with full details, skipping
2026-01-16 14:54:39,537 - scripts.pubmed_scraper - INFO - Article 33825970 already exists with full details, skipping
2026-01-16 14:54:39,539 - scripts.pubmed_scraper - INFO - Article 33755799 already exists with full details, skipping
2026-01-16 14:54:39,540 - scripts.pubmed_scraper - INFO - Article 33241543 already exists with full details, skipping
2026-01-16 14:54:39,542 - scripts.pubmed_scraper - INFO - Article 32942332 already exists with full details, skipping
2026-01-16 14:54:39,545 - scripts.pubmed_scraper - INFO - Article 32927494 already exists with full details, skipping
2026-01-16 14:54:39,548 - scripts.pubmed_scraper - INFO - Article 32927492 already exists with full details, skipping
2026-01-16 14:54:39,549 - scripts.pubmed_scraper - INFO - Article 35582233 already exists with full details, skipping
2026-01-16 14:54:39,551 - scripts.pubmed_scraper - INFO - Article 35470197 already exists with full details, skipping
2026-01-16 14:54:39,552 - scripts.pubmed_scraper - INFO - Article 35452480 already exists with full details, skipping
2026-01-16 14:54:39,553 - scripts.pubmed_scraper - INFO - Article 35226616 already exists with full details, skipping
2026-01-16 14:54:39,554 - scripts.pubmed_scraper - INFO - Article 35495880 already exists with full details, skipping
2026-01-16 14:54:39,556 - scripts.pubmed_scraper - INFO - Article 35440065 already exists with full details, skipping
2026-01-16 14:54:39,557 - scripts.pubmed_scraper - INFO - Article 35427253 already exists with full details, skipping
2026-01-16 14:54:39,558 - scripts.pubmed_scraper - INFO - Article 35458937 already exists with full details, skipping
2026-01-16 14:54:39,561 - scripts.pubmed_scraper - INFO - Article 35410239 already exists with full details, skipping
2026-01-16 14:54:39,563 - scripts.pubmed_scraper - INFO - Article 35397577 already exists with full details, skipping
2026-01-16 14:54:39,566 - scripts.pubmed_scraper - INFO - Article 35397513 already exists with full details, skipping
2026-01-16 14:54:39,567 - scripts.pubmed_scraper - INFO - Article 35392951 already exists with full details, skipping
2026-01-16 14:54:39,568 - scripts.pubmed_scraper - INFO - Article 35389915 already exists with full details, skipping
2026-01-16 14:54:39,570 - scripts.pubmed_scraper - INFO - Article 35383856 already exists with full details, skipping
2026-01-16 14:54:39,572 - scripts.pubmed_scraper - INFO - Article 35379289 already exists with full details, skipping
2026-01-16 14:54:39,574 - scripts.pubmed_scraper - INFO - Article 35848649 already exists with full details, skipping
2026-01-16 14:54:39,576 - scripts.pubmed_scraper - INFO - Article 35546440 already exists with full details, skipping
2026-01-16 14:54:39,577 - scripts.pubmed_scraper - INFO - Article 35360945 already exists with full details, skipping
2026-01-16 14:54:39,578 - scripts.pubmed_scraper - INFO - Article 35360938 already exists with full details, skipping
2026-01-16 14:54:39,579 - scripts.pubmed_scraper - INFO - Article 35238652 already exists with full details, skipping
2026-01-16 14:54:39,580 - scripts.pubmed_scraper - INFO - Article 35234531 already exists with full details, skipping
2026-01-16 14:54:39,582 - scripts.pubmed_scraper - INFO - Article 35189122 already exists with full details, skipping
2026-01-16 14:54:39,583 - scripts.pubmed_scraper - INFO - Article 35187772 already exists with full details, skipping
2026-01-16 14:54:39,584 - scripts.pubmed_scraper - INFO - Article 35174652 already exists with full details, skipping
2026-01-16 14:54:39,585 - scripts.pubmed_scraper - INFO - Article 35091753 already exists with full details, skipping
2026-01-16 14:54:39,586 - scripts.pubmed_scraper - INFO - Article 35084610 already exists with full details, skipping
2026-01-16 14:54:39,588 - scripts.pubmed_scraper - INFO - Article 35081452 already exists with full details, skipping
2026-01-16 14:54:39,589 - scripts.pubmed_scraper - INFO - Article 35064422 already exists with full details, skipping
2026-01-16 14:54:39,591 - scripts.pubmed_scraper - INFO - Article 35031493 already exists with full details, skipping
2026-01-16 14:54:39,592 - scripts.pubmed_scraper - INFO - Article 35017711 already exists with full details, skipping
2026-01-16 14:54:39,593 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:39,593 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:39,609 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:39,609 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:39,628 - scripts.pubmed_scraper - INFO - Article 35017050 already exists with full details, skipping
2026-01-16 14:54:39,629 - scripts.pubmed_scraper - INFO - Article 34979253 already exists with full details, skipping
2026-01-16 14:54:39,631 - scripts.pubmed_scraper - INFO - Article 34921488 already exists with full details, skipping
2026-01-16 14:54:39,633 - scripts.pubmed_scraper - INFO - Article 34817630 already exists with full details, skipping
2026-01-16 14:54:39,634 - scripts.pubmed_scraper - INFO - Article 34817194 already exists with full details, skipping
2026-01-16 14:54:39,636 - scripts.pubmed_scraper - INFO - Article 34231249 already exists with full details, skipping
2026-01-16 14:54:39,638 - scripts.pubmed_scraper - INFO - Article 34043059 already exists with full details, skipping
2026-01-16 14:54:39,639 - scripts.pubmed_scraper - INFO - Article 34037858 already exists with full details, skipping
2026-01-16 14:54:39,642 - scripts.pubmed_scraper - INFO - Article 34021791 already exists with full details, skipping
2026-01-16 14:54:39,644 - scripts.pubmed_scraper - INFO - Article 33864115 already exists with full details, skipping
2026-01-16 14:54:39,646 - scripts.pubmed_scraper - INFO - Article 33839804 already exists with full details, skipping
2026-01-16 14:54:39,648 - scripts.pubmed_scraper - INFO - Article 33837809 already exists with full details, skipping
2026-01-16 14:54:39,649 - scripts.pubmed_scraper - INFO - Article 33837807 already exists with full details, skipping
2026-01-16 14:54:39,650 - scripts.pubmed_scraper - INFO - Article 33825909 already exists with full details, skipping
2026-01-16 14:54:39,652 - scripts.pubmed_scraper - INFO - Article 33770220 already exists with full details, skipping
2026-01-16 14:54:39,655 - scripts.pubmed_scraper - INFO - Article 33713185 already exists with full details, skipping
2026-01-16 14:54:39,659 - scripts.pubmed_scraper - INFO - Article 33647995 already exists with full details, skipping
2026-01-16 14:54:39,662 - scripts.pubmed_scraper - INFO - Article 32898903 already exists with full details, skipping
2026-01-16 14:54:39,664 - scripts.pubmed_scraper - INFO - Article 32898899 already exists with full details, skipping
2026-01-16 14:54:39,667 - scripts.pubmed_scraper - INFO - Article 35361173 already exists with full details, skipping
2026-01-16 14:54:39,668 - scripts.pubmed_scraper - INFO - Article 35351066 already exists with full details, skipping
2026-01-16 14:54:39,669 - scripts.pubmed_scraper - INFO - Article 35331269 already exists with full details, skipping
2026-01-16 14:54:39,673 - scripts.pubmed_scraper - INFO - Article 35313897 already exists with full details, skipping
2026-01-16 14:54:39,675 - scripts.pubmed_scraper - INFO - Article 35329213 already exists with full details, skipping
2026-01-16 14:54:39,677 - scripts.pubmed_scraper - INFO - Article 35293891 already exists with full details, skipping
2026-01-16 14:54:39,679 - scripts.pubmed_scraper - INFO - Article 34921549 already exists with full details, skipping
2026-01-16 14:54:39,681 - scripts.pubmed_scraper - INFO - Article 35171872 already exists with full details, skipping
2026-01-16 14:54:39,685 - scripts.pubmed_scraper - INFO - Article 34526449 already exists with full details, skipping
2026-01-16 14:54:39,686 - scripts.pubmed_scraper - INFO - Article 35604265 already exists with full details, skipping
2026-01-16 14:54:39,687 - scripts.pubmed_scraper - INFO - Article 35604245 already exists with full details, skipping
2026-01-16 14:54:39,690 - scripts.pubmed_scraper - INFO - Article 35264236 already exists with full details, skipping
2026-01-16 14:54:39,692 - scripts.pubmed_scraper - INFO - Article 35264128 already exists with full details, skipping
2026-01-16 14:54:39,696 - scripts.pubmed_scraper - INFO - Article 35260136 already exists with full details, skipping
2026-01-16 14:54:39,698 - scripts.pubmed_scraper - INFO - Article 35248092 already exists with full details, skipping
2026-01-16 14:54:39,701 - scripts.pubmed_scraper - INFO - Article 35246217 already exists with full details, skipping
2026-01-16 14:54:39,708 - scripts.pubmed_scraper - INFO - Article 34850181 already exists with full details, skipping
2026-01-16 14:54:39,711 - scripts.pubmed_scraper - INFO - Article 35512156 already exists with full details, skipping
2026-01-16 14:54:39,714 - scripts.pubmed_scraper - INFO - Article 35512154 already exists with full details, skipping
2026-01-16 14:54:39,718 - scripts.pubmed_scraper - INFO - Article 35262716 already exists with full details, skipping
2026-01-16 14:54:39,719 - scripts.pubmed_scraper - INFO - Article 35251545 already exists with full details, skipping
